explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|the difference between genocide and ethnic cleansing is..?|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0||
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is when a county launches an attack on another country for no reason an example of this is world war 2. ethnic cleansing is when a person tries to fix something in another religion world war 1.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|?|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i dont know what ethnic cleansing is.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|genocide is the complete destruction of a family, ethnic group, or race.ethnic cleansing is a ethnic change in a race or culture. the omlec are a race that disappeared for an unknown reason, possibly genocide. ethnic cleansing came to african countries in the 19th century came under ethnic cleansing when some adopted christianity.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|genocide is killing off the members of a race or religion. ethnic cleansing is a more effective way of change in a specific religion or race. the holocaust|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is excecuting everyone of a specific race, and ethnic cleansing is executing specific people within the same race. one example of genocide is the holocaust.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|genocide is trying to get rid of a religion. an example is the holocaust. ethnic cleansing is trying to get rid of a heritage. (i can't think of an example.)|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide and ethnic cleansing are different in many ways. ethnic cleansing is cleaning a person from their ethnic group so they can become someone else. and genocide is not that..|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|they are cleaning chemicals that can be used in bombs and in cleaning products.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i dont know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is more distraction and needless death as of in valentines day shooting and ethnic cleansing is when a people kill other people do to there religion or belief like the holocaust.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide and cleansing.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|the difference between genocide and ethnic cleansing is that genocide is bad and ethnic cleansing is good. an example of each are the wars and the  finding of the us.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|ethnic cleansing is in the enlightenment and is something...i can't remember what genocide is...|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is killing by chemicals(concentration camps) but ethinic cleaning is killing because of religious means(the crusades).|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|uh i dont really know but...i would assume....that the difference between genocide and ethnic cleansing is ethnic cleaning has something to do with getting red of a certain race and genocide cleansing is getting red of a certain gender.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|the difference between genocide and ethnic cleansing is that one side wanted one thing and the other side wanted one thing.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|the hollucost and civil war|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|the term "genocide" means the killing of a particular group or nation.the term "ethnic cleansing' means the mass killing of an unwanted group or gang.genocide means killing a nation that we are in war with, (i think)ethnic cleansing means killing people you don't like|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|ethnic cleaning is what you are and genocide is where you're from,|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0||
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|?|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i have no idea|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|???|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know this one|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide means.....???ethnic cleansing means........???|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|the difference between the term genocide and ethnic clea|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is attempting to rid of a specific type of people, such as the nazi party attempting to rid the jewish.ethnic cleansing is ridding of people for an religious cause, such as the crusades.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i have no idea|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|the difference between genocide and ethnic cleansing is that ethnic cleansing is better|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|no clue.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i'm not really sure.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide and ethnic cleansing are different because genocide means to think about potential looks, whereas ethnic cleansing mean to "weed out" one ethnicity.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|im sorry i cannot answer this question. i do not know the answer|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|ethnic cleaning is when a whole ethnic group is taken out of an area, for example moses and the jewish people had to leave. a genocide is when ethnic groups are violently taken out of an area, for example the holocaust.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is the destruction of a population, religion, race, or other specific group of people by mass murder. hitler's attempt to kill all of the jewish people was a genocide. ethnic cleansing is removing certain people from a population to make it "pure" again.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i am not sure what these word or but i will give it a shot.genocide - to be against racism ethnic cleansing- ...|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|?|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i have not heard of this before|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i only know what genocide means, sorry but i have never had a good social studies class and will need to be taught most of the material.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is the killing of ones own people. an example of genocide is what hitler did to the german jews. when you commit genocide you kill the people that live in the same area as you.       i do not know for sure what ethnic cleansing is but it sounds like killing off people that you do not believe are following your religion correctly. i do not know any examples of this.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i am not positive about ether of those|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is the mass killing of a large group of people because of where they are, for example when the u.s. dropped nuclear weapons on cites in japan, killing the entire populations. ethnic cleansing  is the mass killing of people for ethnic reasons, such as when the nazi party killed millions of jewish and polish people.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|genocide is when a large amount of crimes are toward a specific group an example is the holocaust  an example of ethnic cleansing is the processes of removing large groups of people|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|ethnic cleansing is where you cleans the ethnics. but other than that i am not sure what they are.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|to be truthful i have no idea what either of these are.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is for a ass murder. but an ethnic cleansing is more of a sacrifice. i think. i honestly can't think of the names of them at the moment.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|the difference between genocide and ethnic cleansing is that the genocide is about changing the population so that a certain gene or trait is not in the population. an example of genocide is when america tried to stop people with mental retardation from having children, this is an example because the said they didn't need kids that were stupid.  ethnic cleansing is when someone tries to rid the population of a certain group of people.  an example of ethnic cleansing is the holocaust of germany.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|there both terms that mean different things.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when you kill someone because of their religious beliefs, and one example was when adolf hitler killed people of jewish religion. ethnic cleansing is when you judge someone because of their religion or race and an example is slavery, and african-americans being treated poorly because of the color of their skin.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|the difference between genocide and ethnic cleansing is that genocide is about the bad things that happen in the world and ethnic cleansing is finding a way to make the world a better place.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|genocide is complete extermination of a particullar race. an example of this is when adof hitler tried to eliminated all people of the jewish faith. ethinic cleansing is a big change to a culture or race. an example of this was the anti slavery movement in america|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is purposely killing off a type of people such as the nazis trying to kill off the jewsethnic cleansing is killing of a certain trait|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the murder of all of a race or religious group ethnic cleansing is almost the same just without the killing. so you would take them somewhere else isolated from the rest of the world or convert them to a different religion. the holocaust was a genocide, millions of people were killed.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the act of wiping out on entire race. an example of this would be the nazi's "final solution." ethnic cleansing is removing a race from a certain area. an example of this would be the u.s. pushing the native americans out of their land.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is the perfection of humans. this was used during the holocaust.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|genocide is were people are killed for random and are not normally target for reasons. rwanda genocide ethnic cleansing is where people are target for race reason or religious beliefs. holocaust|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is killing of a mass group of people because you don't want them or you don't like them, the genocide in rwanda in a example of genocide, the holocaust is a example of ethnic cleansing, and ethnic cleansing is when you're taking out a group of people based on religion or race, but genocide is just killing mass amount of people.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is killing people and ethnic cleansing is sterilization  example genocide- hitler kills his own men if impureites are foundexample ethnic cleansing hitler sterilizes those unfit for german socity|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|?|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when you kill a lot of people for no exact reason. the nazis. ethnic cleansing is when people wipe out a race for the "betterment of the world". when the americans stretched west.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is what hitler did to the jews by torturing and wiping out there kind.  ethnic cleansing is wiping out a group of people based on there ethinicity.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when certain people or races are killed because they are a different race or religion.ex. the holocaust was a genocide against the jewsethnic cleansing is when certain people are excluded from society, usually because of a disability.ex. people with mental illnesses aren't always allowed to have the same job as a person who is mentally healthy.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide definition is trying to wipe out a whole society of people that are different. an example would be the holocaust. ethnic cleansing is a group trying taking advantage of an ethnic group. an example could be slavery.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|?|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the killing off of a large population like the events in early 1990s in somalia- and ethnic cleansing is the extermination of a race of people like what hitler had done to the jewish people during the 1940s he killed 3/4th s of the jewish population in europe.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide is when you don't believe in any religion or anything and ethnic cleansing is when you like get baptized to what religion you'd like to be in.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide: to get rid of a type of race or people, holocaust ethnic cleansing: to clean a the ethnicity|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is where you eliminate a total group of people. for example the holocaust was a form of genocide.  ethnic cleansing is where you help the group instead of killing them. i am not sure of a time period that this occurred.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the killing of a race for a reason that is probably stupid.an example of genocide is the holocaust when hitler killed millions because they were not part of the aryan race.ethnic cleansing is for religious purposes and of cleaning a country from that religion.   an example would be some of the conflicts in africa.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide= killing people, example=columbineethnic cleansing= wiping out an entire type of people, example= holocaust.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide was the killing of a certain race such as hitler during the holocaust. ethnic cleansing...|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|one difference between genocide and ethnic cleansing are, genocide mean to take people and kill/make it to where they can't have kids. ethnic cleansing is to make people where they can't have children.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is killing people of a certain race/ethnicity/group, one example of this is when hitler killed jews.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|ethnic cleansing is when a large group of people that are the same religion are not wanted and are killed. genocide is when a large group of people is killed for no reason, like how king leopold ii killed all the women children.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|there isn't any|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0||
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when you, for lack  of a better word, exclude someone due to what type of genes they have, this happened when hitler killed the people with brown hair and brown eyes. an ethnic cleansing is when you try and clean someone of there ethnicity, which happened during the imperialism in africa.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|the difference between the terms genocide and ethnic cleansing is that genocide is the elimination of a certain set of genes in a species either through natural or external forces. ethnic cleansing however is the elimination of people because of their beliefs or ethics, hence the name. ethnic cleansing is used during world war ii as hitler sent the jews, homosexuals, and gypsies to concentration camps. an example of genocide is the targeted elimination of disabled people in germany during world war ii that accompanied the jew, homosexual, and gypsy ethnic cleansing.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i am not sure yet.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is the mass murder of the jews. the holocaust killing of jews is an example of genocide. ethnic cleansing is the mass murder of ethnicity. the holocaust killing of blacks is an example of ethnic cleansing.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i don't know what ethnic cleansing or genocide means, so i'm not really sure on what the answer is. sorry.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|the terms genocide and ethnic cleansing have different meanings. genocide is the elimination of a group of people. an example of a genocide would be the holocaust in germany. the germans eliminated groups of people (like the jews, people with disabilities, homosexuals, etc.)  to "purify" the world.  ethnic cleansing is the elimination of people based on where they are from.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is the mass killing of a population unconditionally. for example the atomic bombs didn't care what religion the japanese people where, they were all killed the same. ethnic cleansing is the killing of a culture group in a population. for example nazi germany killed masses of people of different ethnic groups within their own population.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is the killing of one type of people. an example of this is what hitler did. ethnic cleansing is the killing of anyone different.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |1|genocide is a mass killing of people. the holocaust is an example of genocide. an ethnic cleansing is the mass killing of a specific ethnic group. an example of an ethnic cleansing was the mass killing of people in east central africa due to conflict between ethnic groups.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when a race or religion is killed because of who they were an an example of that is during the holocaust with the jews. ethnic cleansing is when their is a race of people who aren't wanted so the government makes it so they can't reproduce so that the only thing that the race or religion can do is die off, this also happened to the holocaust, when the black people weren't aloud to reproduce.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the attempted or successful eradication of certain peoples based on a single determining factor such as race, ethnicity, gender,etcetera.one example of a genocide in history is the holocaust.ethnic cleansing is the eradication/removal of certain peoples to rid a country, or nation, or populous of a certain "undesired" ethnicity(s)an example of ethnic cleansing is before the holocaust with the jewish ghettos.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the killing of all of the people in a particular race or religious group such as the extermination of the jewish people  by the germans during the holocaust. ethnic cleansing is the kiling of specific people within one race.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when a group of people from a country kill its own people. a very well know genocide is the holocaust because the germans were killing other germans in the country. ethnic cleansing is when a group of people help its own ethnicity.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when a race or religious group is slaughtered because of their race or religion. one example of a genocide is the holocaust during wwii. ethnic cleansing is when a group of people is sterilized because of their race or religious beliefs.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the complete and utter destruction of a race an example of this is the holocaust. ethnic-cleansing is the destruction of a religion an example of a try at ethnic-cleansing is the crusades.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is killing all the members of a race or religion or area, ethnic cleansing is something else. what happened in the congo could be considered genocide because the belgian king killed so many people there.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide would be getting rid of a whole race of people, to keep a more "dominant" race. an example is what the nazi's did to the jews. ethnic cleansing is when you get rid of everyone with certain values or reliogions. that is sort of like what the nazi's did to the jews too. i don't really know what these two things are, i only sort of do.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is where someone or something like a group of people try to eradicate a whole gene species such as blue eyes and blonde hair. ethnic cleansing is where someone or something like a group of people try to eliminate a group of people based on their race or ethnicity. the nazi party tried to commit genocide during wwii.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i honestly do not know..|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|ethnic cleansing is the cleansing of ethnicity's, or getting rid of them while genocide is not. an example of ethnic cleansing is when great britain colonized nigeria and tried to get rid of their (nigerian peoples) cultures and influence them (nigeria people) into the british cultures. an example of genocide is something that happened probably in between the time periods of 100 b.c. to 2014 a.d.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is when you kill many fro no reason or an illogical reason, like king leopald ii killing many people of congo for no reason. ethnic cleansing is when you kill people to cleasn the human race of unfit or insuperior ethinicities, like the holocaust.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is whipping out an entire population or race. and example includes the holocaust, with germany and people of the jewish religion. ethnic cleansing could be trying to change ones ethnic beliefs. and example is europe's colonizing in parts of africa.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide in its simplest term is the mass murder of a group of people where as ethnic cleansing is based on the idea that one group of people is better than another. during the rwandan genocide the hutu majority killed thousands of tusis people because the tusis and belgiums treated them like crap for a hundred years. the european holocaust during world war 2 by germany upon the jewish and other minorities groups happened solely because the nazi regime was convinced that there was a group of people who were superior to another and that anyone else needed to go away.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is killing all of a type of person you can find, ethinc cleansing is killing all of all people in an area that are not of the same ethinic background. hitler prefomed ethnic cleansing, the sopey attempted genocide?|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|the difference between genocide and ethnic cleansing is that ethnic cleansing tries to convert you ethnicity without harm, and genocide is just killing, hurting, forcing them to do things because the people who are killing them doesn't believe they are the right ethnicity. an example of ethnic cleansing is when the portuguese brought the religion christianity into mozambique, when portugal colonized mozambique. an example of genocide is when hitler killed thousands and thousands of people because they weren't "fit" because of there religion and other reasons.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|genocide is just killing off a whole race while with ethnic cleansing you arent trying to get rid of a whole race, just make your race pure again. genocide-the holocaust ethnic cleansing-|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|the term genocide means to like kill everyone that stands in the way and/or is a part of the certain race that is trying to be exterminated. ethnic cleansing means to genocide a certain type of ethnically different people.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.5|ethnic cleansing is when someone trys to "clean" out a certain race or religion of people by killing them. an example is when hitler tried to kill all the jews to get a perfect society in germany.  genocide is when many people are killed but not one specific race or religion is targeted. an example in history in when the atomic bomb was dropped on japan.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|genocide means....ethnic cleansing means someone, or a place like a country that is now in a good position.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.75|genocide is the destruction of a race through killing all members of that race. ethnic cleansing is the destruction of a certain ethnicity in a certain area. the holocaust was an example of ethnic cleansing and an example of attempted genocide was when the sepoys revolted and attempted to kill every british man woman and child that they saw.|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0|i do not know of ethnic cleansing|
explain the difference between the terms genocide and ethnic cleansing. give one example of each throughout world history.  |0.25|the difference between these two is that genocide is trying to get rid of their culture. ethnic cleansing is when you get rid of that that hole culture i think.|
